destino,aerolinea,horaPrevista,horaSalida,temperatura,presion,velocidadViento,direccionViento,visibilidad,tipoNubosidad,alturaNubosidad,retrasado
San Sebastian,Qatar Airways,16:10,16:16,10,1015,9,SO,10000,Cielo y visibilidad bien,0,Si
San Sebastian,Iberia,16:10,16:16,10,1015,9,SO,10000,Cielo y visibilidad bien,0,Si
Valencia,Air Nostrum,16:10,16:17,10,1015,9,SO,10000,Cielo y visibilidad bien,0,Si
Valencia,American Airlines,16:10,16:17,10,1015,9,SO,10000,Cielo y visibilidad bien,0,Si
Valencia,Avianca,16:10,16:17,10,1015,9,SO,10000,Cielo y visibilidad bien,0,Si
Valencia,Hainan Airlines,16:10,16:17,10,1015,9,SO,10000,Cielo y visibilidad bien,0,Si
Valencia,LAN Airlines,16:10,16:17,10,1015,9,SO,10000,Cielo y visibilidad bien,0,Si
Valencia,Qatar Airways,16:10,16:17,10,1015,9,SO,10000,Cielo y visibilidad bien,0,Si
Valencia,Iberia,16:10,16:17,10,1015,9,SO,10000,Cielo y visibilidad bien,0,Si
Pamplona,Air Nostrum,16:10,16:13,10,1015,9,SO,10000,Cielo y visibilidad bien,0,Si
Pamplona,American Airlines,16:10,16:13,10,1015,9,SO,10000,Cielo y visibilidad bien,0,Si
Pamplona,Avianca,16:10,16:13,10,1015,9,SO,10000,Cielo y visibilidad bien,0,Si
Pamplona,British Airways,16:10,16:13,10,1015,9,SO,10000,Cielo y visibilidad bien,0,Si
Pamplona,Qatar Airways,16:10,16:13,10,1015,9,SO,10000,Cielo y visibilidad bien,0,Si
Pamplona,Iberia,16:10,16:13,10,1015,9,SO,10000,Cielo y visibilidad bien,0,Si
Milan,Iberia,16:15,16:12,10,1015,9,SO,10000,Cielo y visibilidad bien,0,No
Milan,American Airlines,16:15,16:12,10,1015,9,SO,10000,Cielo y visibilidad bien,0,No
Milan,Meridiana,16:15,16:12,10,1015,9,SO,10000,Cielo y visibilidad bien,0,No
Milan,LAN Airlines,16:15,16:12,10,1015,9,SO,10000,Cielo y visibilidad bien,0,No
Milan,Boliviana de Aviacion,16:15,16:12,10,1015,9,SO,10000,Cielo y visibilidad bien,0,No
Milan,Ryanair,16:20,16:18,10,1015,9,SO,10000,Cielo y visibilidad bien,0,No
Milan,EasyJet,16:20,16:05,10,1015,9,SO,10000,Cielo y visibilidad bien,0,No
Venice,Iberia,16:20,16:20,10,1015,9,SO,10000,Cielo y visibilidad bien,0,No
Venice,American Airlines,16:20,16:20,10,1015,9,SO,10000,Cielo y visibilidad bien,0,No
Venice,LAN Airlines,16:20,16:20,10,1015,9,SO,10000,Cielo y visibilidad bien,0,No
Hamburg,Iberia,16:20,16:22,10,1015,9,SO,10000,Cielo y visibilidad bien,0,Si
Hamburg,LAN Airlines,16:20,16:22,10,1015,9,SO,10000,Cielo y visibilidad bien,0,Si
Lisbon,TAP Express,16:20,16:36,10,1015,9,SO,10000,Cielo y visibilidad bien,0,Si
Lisbon,Aegean Airlines,16:20,16:36,10,1015,9,SO,10000,Cielo y visibilidad bien,0,Si
Lisbon,El Al,16:20,16:36,10,1015,9,SO,10000,Cielo y visibilidad bien,0,Si
Lisbon,Azores Airlines,16:20,16:36,10,1015,9,SO,10000,Cielo y visibilidad bien,0,Si
Lisbon,TAP Portugal,16:20,16:36,10,1015,9,SO,10000,Cielo y visibilidad bien,0,Si
Las Palmas,Iberia Express,16:25,16:31,10,1015,9,SO,10000,Cielo y visibilidad bien,0,Si
Las Palmas,American Airlines,16:25,16:31,10,1015,9,SO,10000,Cielo y visibilidad bien,0,Si
Las Palmas,Avianca,16:25,16:31,10,1015,9,SO,10000,Cielo y visibilidad bien,0,Si
Las Palmas,British Airways,16:25,16:31,10,1015,9,SO,10000,Cielo y visibilidad bien,0,Si
Las Palmas,Iberia,16:25,16:31,10,1015,9,SO,10000,Cielo y visibilidad bien,0,Si
Las Palmas,LAN Airlines,16:25,16:31,10,1015,9,SO,10000,Cielo y visibilidad bien,0,Si
New York,Iberia,16:30,16:38,10,1015,11,SO,10000,Cielo y visibilidad bien,0,Si
New York,American Airlines,16:30,16:38,10,1015,11,SO,10000,Cielo y visibilidad bien,0,Si
New York,Finnair,16:30,16:38,10,1015,11,SO,10000,Cielo y visibilidad bien,0,Si
New York,British Airways,16:30,16:38,10,1015,11,SO,10000,Cielo y visibilidad bien,0,Si
Tenerife,Iberia Express,16:30,16:25,10,1015,11,SO,10000,Cielo y visibilidad bien,0,No
Tenerife,American Airlines,16:30,16:25,10,1015,11,SO,10000,Cielo y visibilidad bien,0,No
Tenerife,Avianca,16:30,16:25,10,1015,11,SO,10000,Cielo y visibilidad bien,0,No
Tenerife,British Airways,16:30,16:25,10,1015,11,SO,10000,Cielo y visibilidad bien,0,No
Tenerife,Iberia,16:30,16:25,10,1015,11,SO,10000,Cielo y visibilidad bien,0,No
Tenerife,LAN Airlines,16:30,16:25,10,1015,11,SO,10000,Cielo y visibilidad bien,0,No
Barcelona,Iberia,16:30,16:29,10,1015,11,SO,10000,Cielo y visibilidad bien,0,No
Barcelona,Avianca,16:30,16:29,10,1015,11,SO,10000,Cielo y visibilidad bien,0,No
Barcelona,LAN Airlines,16:30,16:29,10,1015,11,SO,10000,Cielo y visibilidad bien,0,No
Barcelona,Boliviana de Aviacion,16:30,16:29,10,1015,11,SO,10000,Cielo y visibilidad bien,0,No
Dallas,American Airlines,16:40,16:40,10,1015,11,SO,10000,Cielo y visibilidad bien,0,No
Dallas,Finnair,16:40,16:40,10,1015,11,SO,10000,Cielo y visibilidad bien,0,No
Dallas,British Airways,16:40,16:40,10,1015,11,SO,10000,Cielo y visibilidad bien,0,No
Dallas,Iberia,16:40,16:40,10,1015,11,SO,10000,Cielo y visibilidad bien,0,No
Dallas,El Al,16:40,16:40,10,1015,11,SO,10000,Cielo y visibilidad bien,0,No
Dallas,Royal Jordanian,16:40,16:40,10,1015,11,SO,10000,Cielo y visibilidad bien,0,No
Munich,Iberia,16:40,16:34,10,1015,11,SO,10000,Cielo y visibilidad bien,0,No
Munich,American Airlines,16:40,16:34,10,1015,11,SO,10000,Cielo y visibilidad bien,0,No
Munich,LAN Airlines,16:40,16:34,10,1015,11,SO,10000,Cielo y visibilidad bien,0,No
Munich,Boliviana de Aviacion,16:40,16:34,10,1015,11,SO,10000,Cielo y visibilidad bien,0,No
Palermo,Ryanair,16:40,16:40,10,1015,11,SO,10000,Cielo y visibilidad bien,0,No
Porto,White,16:40,16:40,10,1015,11,SO,10000,Cielo y visibilidad bien,0,No
Porto,TAP Portugal,16:40,16:40,10,1015,11,SO,10000,Cielo y visibilidad bien,0,No
Dusseldorf,Iberia,16:40,16:38,10,1015,11,SO,10000,Cielo y visibilidad bien,0,No
Dusseldorf,American Airlines,16:40,16:38,10,1015,11,SO,10000,Cielo y visibilidad bien,0,No
Almeria,Air Nostrum,16:40,16:37,10,1015,11,SO,10000,Cielo y visibilidad bien,0,No
Almeria,American Airlines,16:40,16:37,10,1015,11,SO,10000,Cielo y visibilidad bien,0,No
Almeria,Qatar Airways,16:40,16:37,10,1015,11,SO,10000,Cielo y visibilidad bien,0,No
Almeria,Iberia,16:40,16:37,10,1015,11,SO,10000,Cielo y visibilidad bien,0,No
Edinburgh,EasyJet,16:45,16:53,10,1015,11,SO,10000,Cielo y visibilidad bien,0,Si
Jeddah,Saudi Arabian Airlines,16:45,16:43,10,1015,11,SO,10000,Cielo y visibilidad bien,0,No
Jeddah,Air Europa,16:45,16:43,10,1015,11,SO,10000,Cielo y visibilidad bien,0,No
Guayaquil,LATAM Airlines Ecuador,16:50,16:49,10,1015,11,SO,10000,Cielo y visibilidad bien,0,No
Guayaquil,Iberia,16:50,16:49,10,1015,11,SO,10000,Cielo y visibilidad bien,0,No
Guayaquil,LAN Airlines,16:50,16:49,10,1015,11,SO,10000,Cielo y visibilidad bien,0,No
Casablanca,Air Nostrum,16:50,16:53,10,1015,11,SO,10000,Cielo y visibilidad bien,0,Si
Casablanca,American Airlines,16:50,16:53,10,1015,11,SO,10000,Cielo y visibilidad bien,0,Si
Casablanca,Iberia,16:50,16:53,10,1015,11,SO,10000,Cielo y visibilidad bien,0,Si
Marseille,Air Nostrum,16:50,16:44,10,1015,11,SO,10000,Cielo y visibilidad bien,0,No
Marseille,American Airlines,16:50,16:44,10,1015,11,SO,10000,Cielo y visibilidad bien,0,No
Marseille,Iberia,16:50,16:44,10,1015,11,SO,10000,Cielo y visibilidad bien,0,No
Amsterdam,KLM,16:50,17:09,10,1015,11,SO,10000,Cielo y visibilidad bien,0,Si
Amsterdam,GOL Transportes Aeros,16:50,17:09,10,1015,11,SO,10000,Cielo y visibilidad bien,0,Si
Amsterdam,Garuda Indonesia,16:50,17:09,10,1015,11,SO,10000,Cielo y visibilidad bien,0,Si
Amsterdam,Kenya Airways,16:50,17:09,10,1015,11,SO,10000,Cielo y visibilidad bien,0,Si
Amsterdam,Xiamen Airlines,16:50,17:09,10,1015,11,SO,10000,Cielo y visibilidad bien,0,Si
Nantes,Air Nostrum,16:50,16:47,10,1015,11,SO,10000,Cielo y visibilidad bien,0,No
Nantes,American Airlines,16:50,16:47,10,1015,11,SO,10000,Cielo y visibilidad bien,0,No
Nantes,LAN Airlines,16:50,16:47,10,1015,11,SO,10000,Cielo y visibilidad bien,0,No
Nantes,Iberia,16:50,16:47,10,1015,11,SO,10000,Cielo y visibilidad bien,0,No
Punta Cana,Air Europa,16:55,17:24,10,1015,11,SO,10000,Cielo y visibilidad bien,0,Si
Barcelona,Vueling,16:55,16:53,10,1015,11,SO,10000,Cielo y visibilidad bien,0,No
Barcelona,Iberia,16:55,16:53,10,1015,11,SO,10000,Cielo y visibilidad bien,0,No
Naples,Iberia Express,16:55,16:54,10,1015,11,SO,10000,Cielo y visibilidad bien,0,No
Naples,Iberia,16:55,16:54,10,1015,11,SO,10000,Cielo y visibilidad bien,0,No
Bogota,Iberia,16:55,16:53,10,1015,11,SO,10000,Cielo y visibilidad bien,0,No
Bogota,British Airways,16:55,16:53,10,1015,11,SO,10000,Cielo y visibilidad bien,0,No
Bogota,LAN Airlines,16:55,16:53,10,1015,11,SO,10000,Cielo y visibilidad bien,0,No
Bogota,El Al,16:55,16:53,10,1015,11,SO,10000,Cielo y visibilidad bien,0,No
Bogota,Qatar Airways,16:55,16:53,10,1015,11,SO,10000,Cielo y visibilidad bien,0,No
Frankfurt,Lufthansa,16:55,17:26,10,1015,11,SO,10000,Cielo y visibilidad bien,0,Si
Frankfurt,Avianca,16:55,17:26,10,1015,11,SO,10000,Cielo y visibilidad bien,0,Si
Frankfurt,Ethiopian Airlines,16:55,17:26,10,1015,11,SO,10000,Cielo y visibilidad bien,0,Si
Frankfurt,All Nippon Airways,16:55,17:26,10,1015,11,SO,10000,Cielo y visibilidad bien,0,Si
Frankfurt,Austrian Airlines,16:55,17:26,10,1015,11,SO,10000,Cielo y visibilidad bien,0,Si
Frankfurt,South African Airways,16:55,17:26,10,1015,11,SO,10000,Cielo y visibilidad bien,0,Si
Frankfurt,SAS,16:55,17:26,10,1015,11,SO,10000,Cielo y visibilidad bien,0,Si
Frankfurt,Singapore Airlines,16:55,17:26,10,1015,11,SO,10000,Cielo y visibilidad bien,0,Si
London,Iberia,17:00,17:03,10,1015,11,SO,10000,Cielo y visibilidad bien,0,Si
Tel Aviv,Iberia,17:00,17:02,10,1015,11,SO,10000,Cielo y visibilidad bien,0,Si
Tel Aviv,El Al,17:00,17:02,10,1015,11,SO,10000,Cielo y visibilidad bien,0,Si
Havana,Iberia,17:00,16:51,10,1015,11,SO,10000,Cielo y visibilidad bien,0,No
