destino,aerolinea,horaPrevista,horaSalida,temperatura,presion,velocidadViento,direccionViento,visibilidad,tipoNubosidad,alturaNubosidad
Nice,Iberia,09:35,09:32,11,1013,20,SO,10000,Parcialmente nublado,366
Milan,Malta Air,09:45,10:05,11,1013,20,SO,10000,Parcialmente nublado,366
Milan,Ryanair,09:45,10:05,11,1013,20,SO,10000,Parcialmente nublado,366
Barcelona,Vueling,09:45,10:08,11,1013,20,SO,10000,Parcialmente nublado,366
Barcelona,Iberia,09:45,10:08,11,1013,20,SO,10000,Parcialmente nublado,366
Vienna,Wizz Air,09:45,10:31,11,1013,20,SO,10000,Parcialmente nublado,366
Abu Dhabi,Etihad Airways,09:45,09:53,11,1013,20,SO,10000,Parcialmente nublado,366
Abu Dhabi,Aerolineas Argentinas,09:45,09:53,11,1013,20,SO,10000,Parcialmente nublado,366
Abu Dhabi,Avianca,09:45,09:53,11,1013,20,SO,10000,Parcialmente nublado,366
Abu Dhabi,Hong Kong Airlines,09:45,09:53,11,1013,20,SO,10000,Parcialmente nublado,366
Abu Dhabi,Malaysia Airlines,09:45,09:53,11,1013,20,SO,10000,Parcialmente nublado,366
Abu Dhabi,Pakistan International Airlines,09:45,09:53,11,1013,20,SO,10000,Parcialmente nublado,366
Abu Dhabi,SriLankan Airlines,09:45,09:53,11,1013,20,SO,10000,Parcialmente nublado,366
Abu Dhabi,Air Europa,09:45,09:53,11,1013,20,SO,10000,Parcialmente nublado,366
Abu Dhabi,Virgin Australia,09:45,09:53,11,1013,20,SO,10000,Parcialmente nublado,366
Abu Dhabi,Flynas,09:45,09:53,11,1013,20,SO,10000,Parcialmente nublado,366
Geneva,Iberia,09:50,09:45,11,1013,20,SO,10000,Parcialmente nublado,366
Geneva,American Airlines,09:50,09:45,11,1013,20,SO,10000,Parcialmente nublado,366
Cluj-Napoca,Wizz Air,09:50,10:06,11,1013,20,SO,10000,Parcialmente nublado,366
Paris,Air France,09:55,09:58,11,1013,20,SO,10000,Parcialmente nublado,366
Paris,Aerolineas Argentinas,09:55,09:58,11,1013,20,SO,10000,Parcialmente nublado,366
Paris,Flybe,09:55,09:58,11,1013,20,SO,10000,Parcialmente nublado,366
Paris,Delta Air Lines,09:55,09:58,11,1013,20,SO,10000,Parcialmente nublado,366
Paris,Korean Air,09:55,09:58,11,1013,20,SO,10000,Parcialmente nublado,366
Paris,Atlasjet,09:55,09:58,11,1013,20,SO,10000,Parcialmente nublado,366
Paris,Air Mauritius,09:55,09:58,11,1013,20,SO,10000,Parcialmente nublado,366
Paris,Air Europa,09:55,09:58,11,1013,20,SO,10000,Parcialmente nublado,366
Miami,American Airlines,10:00,09:55,11,1013,20,SO,10000,Parcialmente nublado,366
Miami,Finnair,10:00,09:55,11,1013,20,SO,10000,Parcialmente nublado,366
Miami,British Airways,10:00,09:55,11,1013,20,SO,10000,Parcialmente nublado,366
Miami,Iberia,10:00,09:55,11,1013,20,SO,10000,Parcialmente nublado,366
Miami,El Al,10:00,09:55,11,1013,20,SO,10000,Parcialmente nublado,366
Paris,Transavia France,10:00,09:55,11,1013,20,SO,10000,Parcialmente nublado,366
Basel,Air Nostrum,10:05,10:05,11,1013,20,SO,10000,Parcialmente nublado,366
Basel,LAN Airlines,10:05,10:05,11,1013,20,SO,10000,Parcialmente nublado,366
Basel,Iberia,10:05,10:05,11,1013,20,SO,10000,Parcialmente nublado,366
Seville,Wasaya Airways,10:05,10:11,11,1013,20,SO,10000,Parcialmente nublado,366
Seville,Air Europa,10:05,10:11,11,1013,20,SO,10000,Parcialmente nublado,366
Lisbon,TAP Portugal,10:05,10:15,11,1013,20,SO,10000,Parcialmente nublado,366
Lisbon,Azul Brazilian Airlines,10:05,10:15,11,1013,20,SO,10000,Parcialmente nublado,366
Lisbon,Air China,10:05,10:15,11,1013,20,SO,10000,Parcialmente nublado,366
Lisbon,Ethiopian Airlines,10:05,10:15,11,1013,20,SO,10000,Parcialmente nublado,366
Lisbon,Etihad Airways,10:05,10:15,11,1013,20,SO,10000,Parcialmente nublado,366
Lisbon,Capital Airlines,10:05,10:15,11,1013,20,SO,10000,Parcialmente nublado,366
Lisbon,Azores Airlines,10:05,10:15,11,1013,20,SO,10000,Parcialmente nublado,366
Lisbon,United Airlines,10:05,10:15,11,1013,20,SO,10000,Parcialmente nublado,366
Vienna,Lauda,10:05,10:28,11,1013,20,SO,10000,Parcialmente nublado,366
Stockholm,Iberia,10:05,10:08,11,1013,20,SO,10000,Parcialmente nublado,366
Stockholm,American Airlines,10:05,10:08,11,1013,20,SO,10000,Parcialmente nublado,366
Stockholm,Finnair,10:05,10:08,11,1013,20,SO,10000,Parcialmente nublado,366
Marrakesh,Iberia,10:10,10:07,11,1013,20,SO,10000,Parcialmente nublado,366
Marrakesh,American Airlines,10:10,10:07,11,1013,20,SO,10000,Parcialmente nublado,366
A Coruna,Air Europa,10:15,10:11,11,1013,20,SO,10000,Parcialmente nublado,366
A Coruna,Air France,10:15,10:11,11,1013,20,SO,10000,Parcialmente nublado,366
A Coruna,Aeromexico,10:15,10:11,11,1013,20,SO,10000,Parcialmente nublado,366
A Coruna,Aerolineas Argentinas,10:15,10:11,11,1013,20,SO,10000,Parcialmente nublado,366
A Coruna,Delta Air Lines,10:15,10:11,11,1013,20,SO,10000,Parcialmente nublado,366
A Coruna,Etihad Airways,10:15,10:11,11,1013,20,SO,10000,Parcialmente nublado,366
Palma de Mallorca,Air Europa,10:15,10:18,11,1013,20,SO,10000,Parcialmente nublado,366
Palma de Mallorca,Air France,10:15,10:18,11,1013,20,SO,10000,Parcialmente nublado,366
Palma de Mallorca,Aeromexico,10:15,10:18,11,1013,20,SO,10000,Parcialmente nublado,366
Palma de Mallorca,Delta Air Lines,10:15,10:18,11,1013,20,SO,10000,Parcialmente nublado,366
Palma de Mallorca,Etihad Airways,10:15,10:18,11,1013,20,SO,10000,Parcialmente nublado,366
Palma de Mallorca,AirSERBIA,10:15,10:18,11,1013,20,SO,10000,Parcialmente nublado,366
Helsinki,Iberia,10:20,10:20,11,1013,20,SO,10000,Parcialmente nublado,366
Helsinki,Iberia,10:20,10:20,11,1013,20,SO,10000,Parcialmente nublado,366
Helsinki,Japan Airlines,10:20,10:20,11,1013,20,SO,10000,Parcialmente nublado,366
Helsinki,Finnair,10:20,10:20,11,1013,20,SO,10000,Parcialmente nublado,366
Milan,Alitalia CityLiner,10:25,10:25,11,1013,20,SO,10000,Parcialmente nublado,366
Milan,Alitalia,10:25,10:25,11,1013,20,SO,10000,Parcialmente nublado,366
Asturias,Wasaya Airways,10:25,10:27,11,1013,20,SO,10000,Parcialmente nublado,366
Asturias,Aeromexico,10:25,10:27,11,1013,20,SO,10000,Parcialmente nublado,366
Asturias,AirSERBIA,10:25,10:27,11,1013,20,SO,10000,Parcialmente nublado,366
Asturias,Air Europa,10:25,10:27,11,1013,20,SO,10000,Parcialmente nublado,366
London,Norwegian Air International,10:25,10:35,11,1013,20,SO,10000,Parcialmente nublado,366
Cologne,Malta Air,10:30,10:37,11,1013,20,SO,10000,Parcialmente nublado,366
Cologne,Ryanair,10:30,10:37,11,1013,20,SO,10000,Parcialmente nublado,366
Dublin,Ryanair,10:35,10:47,11,1013,20,SO,10000,Parcialmente nublado,366
Atlanta,Delta Air Lines,10:40,10:33,11,1013,20,SO,10000,Parcialmente nublado,366
Atlanta,Air France,10:40,10:33,11,1013,20,SO,10000,Parcialmente nublado,366
Atlanta,Aeromexico,10:40,10:33,11,1013,20,SO,10000,Parcialmente nublado,366
Atlanta,KLM,10:40,10:33,11,1013,20,SO,10000,Parcialmente nublado,366
Casablanca,Air Nostrum,10:40,10:37,11,1013,20,SO,10000,Parcialmente nublado,366
Casablanca,American Airlines,10:40,10:37,11,1013,20,SO,10000,Parcialmente nublado,366
Casablanca,Royal Air Maroc,10:40,10:37,11,1013,20,SO,10000,Parcialmente nublado,366
Casablanca,British Airways,10:40,10:37,11,1013,20,SO,10000,Parcialmente nublado,366
Casablanca,Iberia,10:40,10:37,11,1013,20,SO,10000,Parcialmente nublado,366
Athens,Iberia,10:40,10:39,11,1013,20,SO,10000,Parcialmente nublado,366
Porto,White,10:40,10:43,11,1013,20,SO,10000,Parcialmente nublado,366
Porto,Etihad Airways,10:40,10:43,11,1013,20,SO,10000,Parcialmente nublado,366
Porto,El Al,10:40,10:43,11,1013,20,SO,10000,Parcialmente nublado,366
Porto,Azores Airlines,10:40,10:43,11,1013,20,SO,10000,Parcialmente nublado,366
Porto,TAP Portugal,10:40,10:43,11,1013,20,SO,10000,Parcialmente nublado,366
Dallas,American Airlines,10:45,10:42,11,1013,20,SO,10000,Parcialmente nublado,366
Dallas,Finnair,10:45,10:42,11,1013,20,SO,10000,Parcialmente nublado,366
Dallas,British Airways,10:45,10:42,11,1013,20,SO,10000,Parcialmente nublado,366
Dallas,Iberia,10:45,10:42,11,1013,20,SO,10000,Parcialmente nublado,366
Paris,Vueling,10:45,10:43,11,1013,20,SO,10000,Parcialmente nublado,366
Paris,British Airways,10:45,10:43,11,1013,20,SO,10000,Parcialmente nublado,366
Paris,Iberia,10:45,10:43,11,1013,20,SO,10000,Parcialmente nublado,366
New York,American Airlines,10:50,10:50,11,1013,20,SO,10000,Parcialmente nublado,366
New York,Finnair,10:50,10:50,11,1013,20,SO,10000,Parcialmente nublado,366
New York,British Airways,10:50,10:50,11,1013,20,SO,10000,Parcialmente nublado,366
New York,Iberia,10:50,10:50,11,1013,20,SO,10000,Parcialmente nublado,366
Nantes,Iberia Express,10:55,10:54,11,1013,20,SO,10000,Parcialmente nublado,366
Nantes,Iberia,10:55,10:54,11,1013,20,SO,10000,Parcialmente nublado,366
Ibiza,Vueling,11:00,10:53,12,1013,16,SO,10000,Mayormente despejado,366
Ibiza,Iberia,11:00,10:53,12,1013,16,SO,10000,Mayormente despejado,366
Fuerteventura,Ryanair,11:00,11:00,12,1013,16,SO,10000,Mayormente despejado,366
Lima,Plus Ultra,11:00,11:21,12,1013,16,SO,10000,Mayormente despejado,366
Amsterdam,KLM,11:00,11:04,12,1013,16,SO,10000,Mayormente despejado,366
Amsterdam,China Southern Airlines,11:00,11:04,12,1013,16,SO,10000,Mayormente despejado,366
Amsterdam,Delta Air Lines,11:00,11:04,12,1013,16,SO,10000,Mayormente despejado,366
Amsterdam,Garuda Indonesia,11:00,11:04,12,1013,16,SO,10000,Mayormente despejado,366
Amsterdam,Xiamen Airlines,11:00,11:04,12,1013,16,SO,10000,Mayormente despejado,366
Beijing,Air China,11:10,11:08,12,1013,16,SO,10000,Mayormente despejado,366
Beijing,LAN Airlines,11:10,11:08,12,1013,16,SO,10000,Mayormente despejado,366
Tunis,Tunisair,11:10,12:07,12,1013,16,SO,10000,Mayormente despejado,366
London,British Airways,11:10,11:11,12,1013,16,SO,10000,Mayormente despejado,366
London,American Airlines,11:10,11:11,12,1013,16,SO,10000,Mayormente despejado,366
London,Iberia,11:10,11:11,12,1013,16,SO,10000,Mayormente despejado,366
London,Japan Airlines,11:10,11:11,12,1013,16,SO,10000,Mayormente despejado,366
New York,United Airlines,11:15,11:11,12,1013,16,SO,10000,Mayormente despejado,366
New York,Air Canada,11:15,11:11,12,1013,16,SO,10000,Mayormente despejado,366
New York,Lufthansa,11:15,11:11,12,1013,16,SO,10000,Mayormente despejado,366
New York,Swiss,11:15,11:11,12,1013,16,SO,10000,Mayormente despejado,366
Melilla,Iberia,11:15,11:13,12,1013,16,SO,10000,Mayormente despejado,366
Tangier,Air Nostrum,11:15,11:12,12,1013,16,SO,10000,Mayormente despejado,366
Tangier,American Airlines,11:15,11:12,12,1013,16,SO,10000,Mayormente despejado,366
Tangier,British Airways,11:15,11:12,12,1013,16,SO,10000,Mayormente despejado,366
Tangier,Iberia,11:15,11:12,12,1013,16,SO,10000,Mayormente despejado,366
Las Palmas,Iberia Express,11:15,11:15,12,1013,16,SO,10000,Mayormente despejado,366
Las Palmas,American Airlines,11:15,11:15,12,1013,16,SO,10000,Mayormente despejado,366
Las Palmas,Iberia,11:15,11:15,12,1013,16,SO,10000,Mayormente despejado,366
Moscow,Aeroflot,11:20,11:11,12,1013,16,SO,10000,Mayormente despejado,366
Moscow,Aerolineas Argentinas,11:20,11:11,12,1013,16,SO,10000,Mayormente despejado,366
Moscow,Air Europa,11:20,11:11,12,1013,16,SO,10000,Mayormente despejado,366
Palma de Mallorca,Iberia Express,11:25,11:24,12,1013,16,SO,10000,Mayormente despejado,366
Palma de Mallorca,American Airlines,11:25,11:24,12,1013,16,SO,10000,Mayormente despejado,366
Palma de Mallorca,Avianca,11:25,11:24,12,1013,16,SO,10000,Mayormente despejado,366
Palma de Mallorca,British Airways,11:25,11:24,12,1013,16,SO,10000,Mayormente despejado,366
Palma de Mallorca,Iberia,11:25,11:24,12,1013,16,SO,10000,Mayormente despejado,366
Toulouse,Air Nostrum,11:25,11:20,12,1013,16,SO,10000,Mayormente despejado,366
Toulouse,American Airlines,11:25,11:20,12,1013,16,SO,10000,Mayormente despejado,366
Toulouse,Iberia,11:25,11:20,12,1013,16,SO,10000,Mayormente despejado,366
A Coruna,Iberia,11:25,11:20,12,1013,16,SO,10000,Mayormente despejado,366
A Coruna,American Airlines,11:25,11:20,12,1013,16,SO,10000,Mayormente despejado,366
A Coruna,Avianca,11:25,11:20,12,1013,16,SO,10000,Mayormente despejado,366
A Coruna,British Airways,11:25,11:20,12,1013,16,SO,10000,Mayormente despejado,366
A Coruna,Qatar Airways,11:25,11:20,12,1013,16,SO,10000,Mayormente despejado,366
Rome,Alitalia,11:25,11:27,12,1013,16,SO,10000,Mayormente despejado,366
Rome,Aerolineas Argentinas,11:25,11:27,12,1013,16,SO,10000,Mayormente despejado,366
Rome,Etihad Airways,11:25,11:27,12,1013,16,SO,10000,Mayormente despejado,366
Rome,Bulgaria Air,11:25,11:27,12,1013,16,SO,10000,Mayormente despejado,366
Rome,AirSERBIA,11:25,11:27,12,1013,16,SO,10000,Mayormente despejado,366
Rome,Korean Air,11:25,11:27,12,1013,16,SO,10000,Mayormente despejado,366
Rome,China Eastern Airlines,11:25,11:27,12,1013,16,SO,10000,Mayormente despejado,366
Rome,Saudi Arabian Airlines,11:25,11:27,12,1013,16,SO,10000,Mayormente despejado,366
Rome,Air Europa,11:25,11:27,12,1013,16,SO,10000,Mayormente despejado,366
Rome,Iberia,11:25,11:26,12,1013,16,SO,10000,Mayormente despejado,366
Brussels,Iberia,11:25,11:33,12,1013,16,SO,10000,Mayormente despejado,366
Brussels,American Airlines,11:25,11:33,12,1013,16,SO,10000,Mayormente despejado,366
Brussels,Finnair,11:25,11:33,12,1013,16,SO,10000,Mayormente despejado,366
Brussels,Air Baltic,11:25,11:33,12,1013,16,SO,10000,Mayormente despejado,366
Lanzarote,Iberia Express,11:25,11:31,12,1013,16,SO,10000,Mayormente despejado,366
Lanzarote,American Airlines,11:25,11:31,12,1013,16,SO,10000,Mayormente despejado,366
Lanzarote,British Airways,11:25,11:31,12,1013,16,SO,10000,Mayormente despejado,366
Lanzarote,Iberia,11:25,11:31,12,1013,16,SO,10000,Mayormente despejado,366
Lisbon,Iberia,11:25,11:26,12,1013,16,SO,10000,Mayormente despejado,366
Lisbon,American Airlines,11:25,11:26,12,1013,16,SO,10000,Mayormente despejado,366
Lisbon,Qatar Airways,11:25,11:26,12,1013,16,SO,10000,Mayormente despejado,366
Tenerife,Iberia Express,11:30,11:30,12,1013,18,SO,10000,Mayormente despejado,366
Tenerife,American Airlines,11:30,11:30,12,1013,18,SO,10000,Mayormente despejado,366
Tenerife,British Airways,11:30,11:30,12,1013,18,SO,10000,Mayormente despejado,366
Tenerife,Iberia,11:30,11:30,12,1013,18,SO,10000,Mayormente despejado,366
Tenerife,Qatar Airways,11:30,11:30,12,1013,18,SO,10000,Mayormente despejado,366
Fuerteventura,Iberia Express,11:30,11:27,12,1013,18,SO,10000,Mayormente despejado,366
Fuerteventura,American Airlines,11:30,11:27,12,1013,18,SO,10000,Mayormente despejado,366
Fuerteventura,British Airways,11:30,11:27,12,1013,18,SO,10000,Mayormente despejado,366
Fuerteventura,Iberia,11:30,11:27,12,1013,18,SO,10000,Mayormente despejado,366
Tenerife,Iberia Express,11:30,11:29,12,1013,18,SO,10000,Mayormente despejado,366
Tenerife,American Airlines,11:30,11:29,12,1013,18,SO,10000,Mayormente despejado,366
Tenerife,Iberia,11:30,11:29,12,1013,18,SO,10000,Mayormente despejado,366
Barcelona,Iberia,11:30,11:46,12,1013,18,SO,10000,Mayormente despejado,366
Barcelona,American Airlines,11:30,11:46,12,1013,18,SO,10000,Mayormente despejado,366
San Jose,Iberia,11:35,11:35,12,1013,18,SO,10000,Mayormente despejado,366
San Jose,British Airways,11:35,11:35,12,1013,18,SO,10000,Mayormente despejado,366
Copenhagen,Iberia Express,11:35,11:35,12,1013,18,SO,10000,Mayormente despejado,366
Copenhagen,Iberia,11:35,11:35,12,1013,18,SO,10000,Mayormente despejado,366
Porto,Iberia,11:35,11:34,12,1013,18,SO,10000,Mayormente despejado,366
Porto,American Airlines,11:35,11:34,12,1013,18,SO,10000,Mayormente despejado,366
Porto,British Airways,11:35,11:34,12,1013,18,SO,10000,Mayormente despejado,366
Porto,Qatar Airways,11:35,11:34,12,1013,18,SO,10000,Mayormente despejado,366
Chicago,Iberia,11:35,11:40,12,1013,18,SO,10000,Mayormente despejado,366
Chicago,American Airlines,11:35,11:40,12,1013,18,SO,10000,Mayormente despejado,366
Chicago,Finnair,11:35,11:40,12,1013,18,SO,10000,Mayormente despejado,366
Chicago,British Airways,11:35,11:40,12,1013,18,SO,10000,Mayormente despejado,366
London,EasyJet,11:35,11:55,12,1013,18,SO,10000,Mayormente despejado,366
Santander,Iberia,11:40,11:38,12,1013,18,SO,10000,Mayormente despejado,366
Santander,American Airlines,11:40,11:38,12,1013,18,SO,10000,Mayormente despejado,366
Santander,British Airways,11:40,11:38,12,1013,18,SO,10000,Mayormente despejado,366
Santander,Qatar Airways,11:40,11:38,12,1013,18,SO,10000,Mayormente despejado,366
Vigo,Iberia,11:40,11:40,12,1013,18,SO,10000,Mayormente despejado,366
Vigo,American Airlines,11:40,11:40,12,1013,18,SO,10000,Mayormente despejado,366
Vigo,Avianca,11:40,11:40,12,1013,18,SO,10000,Mayormente despejado,366
Vigo,British Airways,11:40,11:40,12,1013,18,SO,10000,Mayormente despejado,366
Vigo,Qatar Airways,11:40,11:40,12,1013,18,SO,10000,Mayormente despejado,366
Santiago,Iberia Express,11:40,11:39,12,1013,18,SO,10000,Mayormente despejado,366
Santiago,American Airlines,11:40,11:39,12,1013,18,SO,10000,Mayormente despejado,366
Santiago,Avianca,11:40,11:39,12,1013,18,SO,10000,Mayormente despejado,366
Santiago,British Airways,11:40,11:39,12,1013,18,SO,10000,Mayormente despejado,366
Santiago,Iberia,11:40,11:39,12,1013,18,SO,10000,Mayormente despejado,366
Algiers,Air Nostrum,11:40,11:50,12,1013,18,SO,10000,Mayormente despejado,366
Algiers,Iberia,11:40,11:50,12,1013,18,SO,10000,Mayormente despejado,366
Jerez,Iberia,11:40,11:42,12,1013,18,SO,10000,Mayormente despejado,366
Jerez,American Airlines,11:40,11:42,12,1013,18,SO,10000,Mayormente despejado,366
Jerez,Qatar Airways,11:40,11:42,12,1013,18,SO,10000,Mayormente despejado,366
Seville,Iberia Express,11:40,14:31,12,1013,18,SO,10000,Mayormente despejado,366
Seville,Iberia,11:40,14:31,12,1013,18,SO,10000,Mayormente despejado,366
Asturias,Iberia,11:40,11:42,12,1013,18,SO,10000,Mayormente despejado,366
Asturias,American Airlines,11:40,11:42,12,1013,18,SO,10000,Mayormente despejado,366
Asturias,Avianca,11:40,11:42,12,1013,18,SO,10000,Mayormente despejado,366
Asturias,British Airways,11:40,11:42,12,1013,18,SO,10000,Mayormente despejado,366
Asturias,Qatar Airways,11:40,11:42,12,1013,18,SO,10000,Mayormente despejado,366
La Palma,Iberia Express,11:45,11:45,12,1013,18,SO,10000,Mayormente despejado,366
La Palma,American Airlines,11:45,11:45,12,1013,18,SO,10000,Mayormente despejado,366
La Palma,British Airways,11:45,11:45,12,1013,18,SO,10000,Mayormente despejado,366
La Palma,Iberia,11:45,11:45,12,1013,18,SO,10000,Mayormente despejado,366
Santo Domingo,Iberia,11:45,11:50,12,1013,18,SO,10000,Mayormente despejado,366
Santo Domingo,British Airways,11:45,11:50,12,1013,18,SO,10000,Mayormente despejado,366
Santo Domingo,El Al,11:45,11:50,12,1013,18,SO,10000,Mayormente despejado,366
Santo Domingo,Qatar Airways,11:45,11:50,12,1013,18,SO,10000,Mayormente despejado,366
Dublin,Aer Lingus,11:45,11:50,12,1013,18,SO,10000,Mayormente despejado,366
Dublin,British Airways,11:45,11:50,12,1013,18,SO,10000,Mayormente despejado,366
Dublin,Etihad Airways,11:45,11:50,12,1013,18,SO,10000,Mayormente despejado,366
Pamplona,Air Nostrum,11:50,11:49,12,1013,18,SO,10000,Mayormente despejado,366
Pamplona,American Airlines,11:50,11:49,12,1013,18,SO,10000,Mayormente despejado,366
Pamplona,British Airways,11:50,11:49,12,1013,18,SO,10000,Mayormente despejado,366
Pamplona,Qatar Airways,11:50,11:49,12,1013,18,SO,10000,Mayormente despejado,366
Pamplona,Iberia,11:50,11:49,12,1013,18,SO,10000,Mayormente despejado,366
Rio de Janeiro,Iberia,11:50,11:57,12,1013,18,SO,10000,Mayormente despejado,366
Rio de Janeiro,British Airways,11:50,11:57,12,1013,18,SO,10000,Mayormente despejado,366
Rio de Janeiro,LAN Airlines,11:50,11:57,12,1013,18,SO,10000,Mayormente despejado,366
Rio de Janeiro,El Al,11:50,11:57,12,1013,18,SO,10000,Mayormente despejado,366
Rio de Janeiro,Qatar Airways,11:50,11:57,12,1013,18,SO,10000,Mayormente despejado,366
Quito,Iberia,11:50,12:10,12,1013,18,SO,10000,Mayormente despejado,366
Quito,LAN Airlines,11:50,12:10,12,1013,18,SO,10000,Mayormente despejado,366
Panama City,Iberia,11:50,12:05,12,1013,18,SO,10000,Mayormente despejado,366
Panama City,British Airways,11:50,12:05,12,1013,18,SO,10000,Mayormente despejado,366
Panama City,Copa Airlines,11:50,12:05,12,1013,18,SO,10000,Mayormente despejado,366
Panama City,El Al,11:50,12:05,12,1013,18,SO,10000,Mayormente despejado,366
Panama City,Qatar Airways,11:50,12:05,12,1013,18,SO,10000,Mayormente despejado,366
Paris,Iberia,11:50,11:56,12,1013,18,SO,10000,Mayormente despejado,366
Paris,American Airlines,11:50,11:56,12,1013,18,SO,10000,Mayormente despejado,366
Tenerife,Air Europa,11:50,11:57,12,1013,18,SO,10000,Mayormente despejado,366
Tenerife,Air France,11:50,11:57,12,1013,18,SO,10000,Mayormente despejado,366
Tenerife,Delta Air Lines,11:50,11:57,12,1013,18,SO,10000,Mayormente despejado,366
Tenerife,Etihad Airways,11:50,11:57,12,1013,18,SO,10000,Mayormente despejado,366
Tenerife,KLM,11:50,11:57,12,1013,18,SO,10000,Mayormente despejado,366
Tenerife,Aeroflot,11:50,11:57,12,1013,18,SO,10000,Mayormente despejado,366
Budapest,Iberia,11:55,11:55,12,1013,18,SO,10000,Mayormente despejado,366
Barcelona,Vueling,11:55,12:17,12,1013,18,SO,10000,Mayormente despejado,366
Barcelona,Iberia,11:55,12:17,12,1013,18,SO,10000,Mayormente despejado,366
Barcelona,LAN Airlines,11:55,12:17,12,1013,18,SO,10000,Mayormente despejado,366
Bilbao,Iberia,11:55,11:57,12,1013,18,SO,10000,Mayormente despejado,366
Bilbao,American Airlines,11:55,11:57,12,1013,18,SO,10000,Mayormente despejado,366
Bilbao,Avianca,11:55,11:57,12,1013,18,SO,10000,Mayormente despejado,366
Bilbao,British Airways,11:55,11:57,12,1013,18,SO,10000,Mayormente despejado,366
Bilbao,LAN Airlines,11:55,11:57,12,1013,18,SO,10000,Mayormente despejado,366
Bilbao,Qatar Airways,11:55,11:57,12,1013,18,SO,10000,Mayormente despejado,366
Bogota,Iberia,12:00,12:09,12,1013,20,SO,10000,Mayormente despejado,366
Bogota,British Airways,12:00,12:09,12,1013,20,SO,10000,Mayormente despejado,366
Bogota,LAN Airlines,12:00,12:09,12,1013,20,SO,10000,Mayormente despejado,366
Bogota,El Al,12:00,12:09,12,1013,20,SO,10000,Mayormente despejado,366
Bogota,Qatar Airways,12:00,12:09,12,1013,20,SO,10000,Mayormente despejado,366
Valencia,Air Nostrum,12:00,12:03,12,1013,20,SO,10000,Mayormente despejado,366
Valencia,American Airlines,12:00,12:03,12,1013,20,SO,10000,Mayormente despejado,366
Valencia,Avianca,12:00,12:03,12,1013,20,SO,10000,Mayormente despejado,366
Valencia,British Airways,12:00,12:03,12,1013,20,SO,10000,Mayormente despejado,366
Valencia,Qatar Airways,12:00,12:03,12,1013,20,SO,10000,Mayormente despejado,366
Valencia,Iberia,12:00,12:03,12,1013,20,SO,10000,Mayormente despejado,366
Malaga,Air Nostrum,12:00,12:04,12,1013,20,SO,10000,Mayormente despejado,366
Malaga,American Airlines,12:00,12:04,12,1013,20,SO,10000,Mayormente despejado,366
Malaga,Qatar Airways,12:00,12:04,12,1013,20,SO,10000,Mayormente despejado,366
Malaga,Iberia,12:00,12:04,12,1013,20,SO,10000,Mayormente despejado,366
Prague,Iberia,12:05,12:01,12,1013,20,SO,10000,Mayormente despejado,366
Prague,American Airlines,12:05,12:01,12,1013,20,SO,10000,Mayormente despejado,366
Prague,Czech Airlines,12:05,12:01,12,1013,20,SO,10000,Mayormente despejado,366
Munich,Lufthansa,12:05,12:27,12,1013,20,SO,10000,Mayormente despejado,366
Munich,Avianca,12:05,12:27,12,1013,20,SO,10000,Mayormente despejado,366
Munich,Austrian Airlines,12:05,12:27,12,1013,20,SO,10000,Mayormente despejado,366
Munich,SAS,12:05,12:27,12,1013,20,SO,10000,Mayormente despejado,366
Granada,Air Nostrum,12:05,12:09,12,1013,20,SO,10000,Mayormente despejado,366
Granada,American Airlines,12:05,12:09,12,1013,20,SO,10000,Mayormente despejado,366
Granada,Qatar Airways,12:05,12:09,12,1013,20,SO,10000,Mayormente despejado,366
Granada,Iberia,12:05,12:09,12,1013,20,SO,10000,Mayormente despejado,366
Lisbon,TAP Express,12:10,12:10,12,1013,20,SO,10000,Mayormente despejado,366
Lisbon,Etihad Airways,12:10,12:10,12,1013,20,SO,10000,Mayormente despejado,366
Lisbon,El Al,12:10,12:10,12,1013,20,SO,10000,Mayormente despejado,366
Lisbon,Azores Airlines,12:10,12:10,12,1013,20,SO,10000,Mayormente despejado,366
Lisbon,TAP Portugal,12:10,12:10,12,1013,20,SO,10000,Mayormente despejado,366
Guatemala City,Iberia,12:10,12:30,12,1013,20,SO,10000,Mayormente despejado,366
Guatemala City,British Airways,12:10,12:30,12,1013,20,SO,10000,Mayormente despejado,366
Tel Aviv,El Al,12:15,12:42,12,1013,20,SO,10000,Mayormente despejado,366
Tel Aviv,American Airlines,12:15,12:42,12,1013,20,SO,10000,Mayormente despejado,366
Tel Aviv,Aeromexico,12:15,12:42,12,1013,20,SO,10000,Mayormente despejado,366
Tel Aviv,Aerolineas Argentinas,12:15,12:42,12,1013,20,SO,10000,Mayormente despejado,366
Tel Aviv,Iberia,12:15,12:42,12,1013,20,SO,10000,Mayormente despejado,366
Bucharest,Tarom,12:15,13:00,12,1013,20,SO,10000,Mayormente despejado,366
Bucharest,Air Europa,12:15,13:00,12,1013,20,SO,10000,Mayormente despejado,366
Istanbul,Turkish Airlines,12:15,12:21,12,1013,20,SO,10000,Mayormente despejado,366
Istanbul,Avianca,12:15,12:21,12,1013,20,SO,10000,Mayormente despejado,366
Istanbul,Uzbekistan Airways,12:15,12:21,12,1013,20,SO,10000,Mayormente despejado,366
Istanbul,Air Europa,12:15,12:21,12,1013,20,SO,10000,Mayormente despejado,366
